,budget,production_company,popularity,revenue,vote_average,vote_count,title,genre
2568,0.039473684210526314,0.001524390243902439,0.022290607266905956,0.008884424742439395,0.63,0.027632344386271088,The Craft,5
2570,0.0,0.024390243902439025,0.011056822415823507,0.0,0.61,0.017815590459569517,Ramona and Beezus,8
2571,0.030263157894736843,0.001524390243902439,0.017537593496243047,0.00833507962791788,0.75,0.014688772542175684,The Remains of the Day,5
2572,0.039473684210526314,0.009908536585365854,0.022677265819420388,0.01545987580726114,0.75,0.0578824898196626,Boogie Nights,5
2573,0.0,0.001524390243902439,0.013350372984493998,0.0,0.55,0.008653286794648052,Nowhere to Run,0
2574,0.039473684210526314,0.013719512195121951,0.003476078101050821,0.00753237553006703,0.61,0.0037812681791739382,Flicka,5
2575,0.039473684210526314,0.024390243902439025,0.01957713795636603,0.0,0.52,0.025523560209424083,The Hills Have Eyes II,15
2576,0.03684210526315789,0.04878048780487805,0.010147563623460415,0.01383602763889274,0.44000000000000006,0.007271669575334497,Urban Legends: Final Cut,15
2577,0.0,0.0007621951219512195,0.00470018943586284,0.0,0.64,0.009307737056428156,Tuck Everlasting,2
2578,0.05263157894736842,0.013719512195121951,0.008770557292791902,0.007950461109917048,0.5,0.01185282140779523,The Marine,0
2579,0.039473684210526314,0.009908536585365854,0.020863863693389387,0.007376823725626518,0.6,0.03061372891215823,Keanu,0
2580,0.039473684210526314,0.3948170731707317,0.008919446949589677,0.007363504692266615,0.5900000000000001,0.005817335660267597,Country Strong,5
2581,0.039473684210526314,0.014481707317073171,0.010711384478452289,0.0062796223961465985,0.55,0.0075625363583478765,Disturbing Behavior,14
2583,0.039473684210526314,0.14939024390243902,0.05175679030744038,0.01167737686235954,0.6,0.046465968586387435,The November Man,13
2584,0.039473684210526314,0.33765243902439024,0.004914381994485366,0.0,0.53,0.0030541012216404886,Eye of the Beholder,5
2586,0.039473684210526314,0.011432926829268292,0.012996682244146362,0.006126391998107543,0.5900000000000001,0.012579988365328679,Firestarter,2
2587,0.039473684210526314,0.028963414634146343,0.02811001429501741,0.01360507173381257,0.58,0.053955788248981965,Killing Them Softly,13
2588,0.039473684210526314,0.14405487804878048,0.03050338426309822,0.011318238936038729,0.65,0.03933973240255963,A Most Wanted Man,6
2589,0.0,0.03353658536585366,0.009948012766215925,0.0,0.45999999999999996,0.008362420011634671,Freddy Got Fingered,8
2590,0.0,0.3955792682926829,0.002055913014268846,0.0,0.5900000000000001,0.0018179173938336242,VeggieTales: The Pirates Who Don't Do Anything,1
2591,0.039473684210526314,0.39634146341463417,0.0003828256703128215,0.008153201812315235,0.67,0.0007271669575334497,U2 3D,17
2592,0.06578947368421052,0.3803353658536585,0.01345703126907215,0.005682857390817821,0.44000000000000006,0.0075625363583478765,Highlander: Endgame,0
2593,0.0,0.0663109756097561,0.0030973194431098547,0.0,0.51,0.0012361838278068644,Idlewild,13
2594,0.039473684210526314,0.39710365853658536,0.018992151733984317,0.021302071993988352,0.7,0.07111692844677138,One Day,5
2595,0.039473684210526314,0.024390243902439025,0.02290937447550916,0.0059660126583213555,0.67,0.025959860383944152,Whip It,5
2596,0.039473684210526314,0.11890243902439024,0.009266568339989853,0.004304214588609732,0.5900000000000001,0.007053519488074462,Knockaround Guys,13
2597,0.0,0.3978658536585366,0.011277296515598856,0.0,0.64,0.009162303664921465,Confidence,0
2598,0.0,0.3986280487804878,0.003264044108388084,0.0,0.53,0.002254217568353694,The Muse,2
2599,0.05263157894736842,0.12042682926829268,0.0035840395198935863,0.0,0.63,0.002326934264107039,De-Lovely,5
2600,0.039473684210526314,0.040396341463414635,0.007633895289712701,0.0,0.62,0.004653868528214078,New York Stories,8
2602,0.039473684210526314,0.39939024390243905,0.020183186757282354,0.0055985439246642905,0.52,0.0260325770796975,The Man with the Iron Fists,0
2603,0.039473684210526314,0.0038109756097560975,0.00346452234952641,0.0037458560900551193,0.48,0.002326934264107039,Home Fries,5
2604,0.0,0.06935975609756098,0.003784065490068909,0.0,0.54,0.0034904013961605585,Here On Earth,12
2605,0.039473684210526314,0.40015243902439024,0.04692866643606558,0.0,0.75,0.06260907504363002,Brazil,8
2606,0.039473684210526314,0.009908536585365854,0.012456981365082937,0.005332747554596619,0.6,0.015343222803955787,Raise Your Voice,17
2608,0.039473684210526314,0.4009146341463415,0.013053735769289867,0.0039110410854294895,0.6599999999999999,0.01767015706806283,Black Snake Moan,5
2609,0.039473684210526314,0.05945121951219512,0.007278953951626457,0.0033133377613203947,0.65,0.006180919139034322,Dark Blue,0
2610,0.042105263157894736,0.028963414634146343,0.011098217772020611,0.006789493558675973,0.67,0.006908086096567772,A Mighty Heart,5
2611,0.039473684210526314,0.0350609756097561,0.009222224085746097,0.003551735653424271,0.5,0.0026905177428737637,Whatever It Takes,5
2612,0.05263157894736842,0.2690548780487805,0.008034378943255304,0.0030798004035407062,0.47000000000000003,0.010616637579988365,Boat Trip,8
2613,0.0,0.4016768292682927,0.008280646193102535,0.0,0.67,0.009235020360674811,The Importance of Being Earnest,8
2614,0.0,0.14710365853658536,0.0001334804653007067,0.0,0.47000000000000003,0.0002181500872600349,The Love Letter,8
2615,0.0,0.042682926829268296,0.008808098066917954,0.0,0.55,0.0031995346131471784,Hoot,5
2617,3.947368421052632e-08,0.4032012195121951,0.005839330934549819,0.0,0.5599999999999999,0.0018906340895869691,Peeples,8
2618,0.039473684210526314,0.40396341463414637,0.015797934379149402,0.003143113248031861,0.5599999999999999,0.011343804537521814,The Rocker,8
2619,0.039473684210526314,0.024390243902439025,0.008504143427319978,0.002297462414384962,0.5,0.007271669575334497,Post Grad,8
2620,0.039473684210526314,0.24847560975609756,0.015496335888532931,0.002919257503600152,0.6,0.01767015706806283,Promised Land,5
2621,0.039473684210526314,0.2576219512195122,0.02496328653339623,0.01258904394594379,0.6799999999999999,0.02545084351367074,Whatever Works,8
2622,0.039473684210526314,0.08460365853658537,0.0002846623135700687,0.0018714359173035082,0.47000000000000003,0.0010907504363001745,The In Crowd,6
2623,0.039473684210526314,0.3864329268292683,0.013892292960731955,0.004317180676373369,0.7,0.01287085514834206,The Three Burials of Melquiades Estrada,1
2624,0.0,0.001524390243902439,0.010235765598033183,0.0,0.6,0.006544502617801047,Jakob the Liar,8
2625,0.039473684210526314,0.03277439024390244,0.037335239815336166,0.005661888692080311,0.72,0.06442699243746364,Kiss Kiss Bang Bang,0
2626,0.06578947368421052,0.0350609756097561,0.009802878328929144,0.0014893407451052488,0.61,0.013234438627108784,Idle Hands,6
2628,0.0,0.09603658536585366,0.014042346415790592,0.0,0.54,0.0063263525305410125,Blood and Chocolate,5
2629,0.05789473684210526,0.4054878048780488,0.014236713288436419,0.0,0.58,0.018251890634089586,You Will Meet a Tall Dark Stranger,8
2630,0.039473684210526314,0.20807926829268292,0.0353860878745007,0.0033914456260907976,0.6799999999999999,0.05359220477021524,Never Let Me Go,5
2631,0.0,0.14710365853658536,0.0016963861511410411,0.0,0.7,0.0008726003490401396,The Company,5
2632,0.039473684210526314,0.40625,0.013052931732022304,0.0021257116983402166,0.65,0.014179755671902269,Transsiberian,6
2633,0.039473684210526314,0.4070121951219512,0.006264043063368055,0.0,0.48,0.001963350785340314,The Clan of the Cave Bear,1
2634,0.0,0.001524390243902439,0.006590188674711368,0.0,0.65,0.0008726003490401396,Crazy in Alabama,8
2635,0.039473684210526314,0.40777439024390244,0.017331673156269593,0.0028475507232921097,0.63,0.03963059918557301,Funny Games,15
2636,0.0,0.40853658536585363,0.002757848969833818,0.0,0.55,0.002254217568353694,Listening,5
2637,0.0,0.3041158536585366,0.0005375228974309815,0.0,0.6599999999999999,0.0016724840023269343,Felicia's Journey,5
2638,0.24373684210526317,0.006859756097560976,0.036948626946757386,0.00023329632176272657,0.8,0.047774869109947646,Metropolis,5
2639,0.031578947368421054,0.07850609756097561,0.019979566603469223,0.003437679705778898,0.65,0.04108493310063991,Banlieue 13,0
2640,0.021052631578947368,0.04801829268292683,0.007917278453084377,0.00019001887881245192,0.67,0.006180919139034322,Things to Do in Denver When You're Dead,5
2641,0.039473684210526314,0.4092987804878049,0.009299154691293917,0.00022688304202569807,0.6599999999999999,0.01141652123327516,刺客聶隱娘,0
2642,0.039473684210526314,0.4100609756097561,0.0072291082094312195,0.0,0.65,0.006762652705061082,Buffalo Soldiers,5
2643,0.0,0.4108231707317073,0.008844599531507813,0.0,0.74,0.007271669575334497,Возвращение,6
2644,0.02236842105263158,0.4115853658536585,0.01031256486226599,0.0032054429381740677,0.6,0.011052937754508435,Ong Bak 2,1
2645,0.031578947368421054,0.41234756097560976,0.02593550921007844,0.002444359519341427,0.5900000000000001,0.028068644560791157,Centurion,1
2646,0.039473684210526314,0.31859756097560976,0.0029797998028292757,2.7397043225599043e-05,0.5,0.0015997673065735892,Silent Trigger,5
2647,0.039473684210526314,0.041920731707317076,0.02274370282494782,0.0012673139331891498,0.6,0.02108784176847004,The Midnight Meat Train,14
2648,0.039473684210526314,0.14710365853658536,0.002167429785404109,0.0,0.52,0.00036358347876672484,Winnie Mandela,5
2649,0.039473684210526314,0.06859756097560976,0.00879551214264448,0.0,0.48,0.006689936009307737,The Son of No One,5
2650,0.039473684210526314,0.14710365853658536,0.0020935325931839078,8.249744628168653e-06,0.61,0.0005090168702734148,All The Queen's Men,0
2651,0.039473684210526314,0.33765243902439024,0.013916701887553435,7.309991109655527e-06,0.5700000000000001,0.002981384525887144,The Good Night,8
2652,0.0,0.41310975609756095,0.002855494956005256,0.0,0.5599999999999999,0.002254217568353694,Bathory,5
2653,0.05263157894736842,0.4138719512195122,0.007377712341631141,0.009751691341750293,0.58,0.005235602094240838,Khumba,3
2654,0.018421052631578946,0.4146341463414634,0.0568862134396531,0.0,0.5599999999999999,0.04872018615474113,Autómata,6
2655,0.0,0.41539634146341464,0.0055984932204554095,0.0,0.48,0.002617801047120419,Dungeons & Dragons: Wrath of the Dragon God,0
2656,0.039473684210526314,0.41615853658536583,0.0008436064084305683,0.0,0.73,0.0008726003490401396,Chiamatemi Francesco - Il Papa della gente,5
2657,0.039473684210526314,0.4169207317073171,0.006046633213576893,0.0,0.67,0.004726585223967423,新宿事件,5
2658,0.0,0.4176829268292683,0.00018886538469434311,0.0,0.45,0.00014543339150668993,Pandaemonium,5
2660,0.03894736842105263,0.0038109756097560975,0.03387577239329019,0.043943540602881304,0.63,0.05133798720186155,Magic Mike XXL,8
2662,0.02631578947368421,0.1676829268292683,0.011503442275986007,0.006281250106630191,0.72,0.014252472367655613,Elle s'appelait Sarah,5
2663,0.038157894736842106,0.4184451219512195,0.005013084421668871,0.0,0.58,0.0006544502617801048,Freedom,5
2665,0.03736842105263158,0.4192073170731707,0.008053449702195275,0.00024208265847627523,0.6900000000000001,0.005671902268760907,Manderlay,5
2670,0.0,0.41996951219512196,0.004899232059323149,0.0,0.5,0.0007271669575334497,Broken Horses,6
2671,0.03684210526315789,0.011432926829268292,0.029636627520273514,0.05774882144354486,0.67,0.028723094822571262,Born on the Fourth of July,5
2672,0.03684210526315789,0.006097560975609756,0.025593416478895695,0.05554746783670896,0.6799999999999999,0.03570389761489238,Cool Runnings,8
2673,0.039473684210526314,0.03429878048780488,0.015654008281960747,0.036131986899590615,0.53,0.021742292030250146,My Bloody Valentine,14
2674,0.034210526315789476,0.21875,0.00790566217034522,0.02708467310157532,0.61,0.006399069226294357,Stomp the Yard,5
2676,0.03684210526315789,0.04878048780487805,0.013886784620190124,0.026014527706314853,0.5599999999999999,0.02108784176847004,Urban Legend,15
2677,0.0,0.14710365853658536,0.0050806178416520666,0.0,0.62,0.0032722513089005235,Good Deeds,8
2678,0.03684210526315789,0.0007621951219512195,0.015004020671729623,0.012479768904652714,0.65,0.00981675392670157,White Fang,0
2679,0.0,0.42073170731707316,0.004622083611070248,0.0,0.51,0.006035485747527632,Superstar,8
2680,0.034210526315789476,0.24923780487804878,0.026700433034028744,0.04123319174118481,0.62,0.0383216986620128,The Iron Lady,9
2681,0.0,0.4214939024390244,0.0016516707149200724,0.0,0.64,0.0015997673065735892,Jonah: A VeggieTales Movie,0
2682,0.03684210526315789,0.001524390243902439,0.004169637907013101,0.009869487293188617,0.6900000000000001,0.0034176847004072134,Poetic Justice,5
2683,0.03684210526315789,0.009908536585365854,0.005827280654421921,0.009140333614227931,0.58,0.0034904013961605585,All About the Benjamins,0
2684,0.03684210526315789,0.006859756097560976,0.007734992697223018,0.007101954071206057,0.45,0.00807155322862129,Vampire in Brooklyn,8
2685,0.03684210526315789,0.0038109756097560975,0.013183656313904508,0.011029242131969352,0.45,0.00967132053519488,Exorcist II: The Heretic,15
2686,0.0,0.4222560975609756,0.008493003399610044,0.0,0.53,0.010325770796974986,An American Haunting,15
2687,0.03684210526315789,0.1524390243902439,0.016918604720551907,0.0,0.44000000000000006,0.013089005235602094,My Boss's Daughter,8
2688,0.03684210526315789,0.08689024390243902,0.023747198439783953,0.008196888155651427,0.62,0.025523560209424083,A Perfect Getaway,6
2689,0.03684210526315789,0.20807926829268292,0.00769030238716666,0.007679087553796185,0.5700000000000001,0.0028359511343804536,Our Family Wedding,8
2690,0.0,0.006859756097560976,0.008803553657418485,0.0,0.5599999999999999,0.0035631180919139032,Dead Man on Campus,8
2691,0.031578947368421054,0.42301829268292684,0.0025567539955641243,0.007532936154017197,0.58,0.002326934264107039,Tea with Mussolini,8
2692,0.0,0.006859756097560976,0.008984843503482522,0.0,0.55,0.009016870273414777,Thinner,15
2693,0.0,0.05945121951219512,0.0044270497529638325,0.0,0.61,0.004872018615474113,"New York, New York",5
2694,0.0,0.011432926829268292,0.002161055734281581,0.0,0.67,0.002254217568353694,Crooklyn,8
2695,0.02894736842105263,0.20807926829268292,0.005181409166793482,0.004733289186989019,0.5,0.003999418266433973,I Think I Love My Wife,8
2696,0.02894736842105263,0.009908536585365854,0.012815078321024683,0.0060803480212304395,0.45,0.021160558464223385,Jason X,15
2697,0.0,0.07240853658536585,0.013369756678393217,0.0,0.64,0.008653286794648052,Bobby,9
2698,0.03684210526315789,0.012195121951219513,0.00533043587539823,0.0037390963210437076,0.53,0.005308318789994182,Head Over Heels,8
2699,0.03684210526315789,0.006859756097560976,0.008551853445523257,0.0040952313403198656,0.55,0.009744037230948226,Fun Size,8
2700,0.03684210526315789,0.025914634146341462,0.015595285008968984,0.007093936395481125,0.74,0.020578824898196627,Le scaphandre et le papillon,5
2701,0.06842105263157895,0.009908536585365854,0.013639923479179354,0.005316299715915345,0.6900000000000001,0.017452006980802792,Little Children,12
2702,0.03684210526315789,0.014481707317073171,0.006662644538761595,0.0018324547978817642,0.55,0.0049447353112274574,Gossip,5
2703,0.03684210526315789,0.04801829268292683,0.00727547169363101,0.0,0.62,0.0015270506108202443,A Walk on the Moon,5
2704,0.0,0.42378048780487804,0.0046280328015911665,0.0015394615305668639,0.64,0.0018179173938336242,Catch a Fire,0
2705,0.0,0.14710365853658536,0.003691088402121605,0.0,0.44000000000000006,0.0035631180919139032,Soul Survivors,15
2706,0.03684210526315789,0.4245426829268293,0.001028393359769142,0.0008873855743517064,0.52,0.0007271669575334497,Jefferson in Paris,5
2707,0.0,0.14176829268292682,0.009579433631237706,0.0,0.63,0.007853403141361256,Easy Virtue,8
2708,0.0,0.011432926829268292,0.0007229528501639263,0.0,0.58,7.271669575334496e-05,Caravans,0
2709,0.0,0.4253048780487805,0.010555906056034396,0.0019388693298941588,0.63,0.014834205933682374,Mr. Turner,9
2710,0.0,0.1676829268292683,0.0021316615479815434,0.0,0.58,0.0015997673065735892,Les herbes folles,5
2711,0.0,0.4260670731707317,0.006773252199577285,0.0,0.71,0.005453752181500873,Amen.,5
2712,0.031578947368421054,0.04573170731707317,0.00563069240040478,0.0,0.67,0.0041448516579406635,剑雨,9
2713,0.0,0.14710365853658536,0.009990987644488367,0.0,0.63,0.003999418266433973,The Lucky Ones,8
2714,0.03684210526315789,0.20807926829268292,0.005594482170904734,1.6677038108117458e-05,0.61,0.006253635834787667,Margaret,5
2715,2.842105263157895e-07,0.4268292682926829,0.00846354639789848,0.0,0.4,0.007053519488074462,Stan Helsing,8
2716,0.03684210526315789,0.42759146341463417,0.027650999241012802,0.0006295674247085721,0.74,0.030395578824898198,Flipped,12
2718,0.031578947368421054,0.006859756097560976,0.018332195888992858,0.0,0.6900000000000001,0.05839150668993601,Clueless,8
2719,0.035526315789473684,0.42835365853658536,0.01140143690025451,0.010411864242975723,0.6900000000000001,0.010471204188481676,Far from Heaven,5
2720,0.03684210526315789,0.006859756097560976,0.018980389262651057,0.004417075040653118,0.5,0.02574171029668412,Hot Tub Time Machine 2,8
2721,0.035526315789473684,0.20807926829268292,0.008293000271402551,0.002532627123963694,0.6799999999999999,0.009307737056428156,Quills,5
2723,0.0,0.07621951219512195,0.005393448869948176,0.0,0.6,0.001963350785340314,The Caveman's Valentine,5
2724,0.0482625,0.4291158536585366,0.03705640448775913,0.03306386813444339,0.77,0.07540721349621873,Der Untergang,5
2725,0.0337,0.07850609756097561,0.01983109838097788,0.01382198836695834,0.72,0.01592495636998255,Mar adentro,5
2727,0.034210526315789476,0.43064024390243905,0.02097159098206191,0.04444903940075775,0.71,0.04668411867364747,"Good Morning, Vietnam",8
2728,0.035263157894736843,0.14710365853658536,0.0007774869062559531,0.005990031969148543,0.47000000000000003,0.0005090168702734148,The Last Godfather,0
2729,0.034210526315789476,0.43140243902439024,0.0076930856809465575,0.035309607878170675,0.48,0.011198371146015126,Justin Bieber: Never Say Never,16
2732,0.034210526315789476,0.30564024390243905,0.011386291533485858,0.03265402297342327,0.63,0.025596276905177427,Save the Last Dance,5
2733,0.018421052631578946,0.009908536585365854,0.019545195748554726,0.026004629806183795,0.58,0.020433391506689935,A Nightmare on Elm Street 4: The Dream Master,15
2734,0.042105263157894736,0.039634146341463415,0.011704725696490286,0.027618710276912446,0.67,0.013525305410122163,Miracles from Heaven,5
2735,0.034210526315789476,0.013719512195121951,0.02891352962361388,0.026248794628467312,0.52,0.03701279813845259,"Dude, Where’s My Car?",8
2736,0.034210526315789476,0.013719512195121951,0.01084916380209831,0.01604275613369616,0.6599999999999999,0.018760907504363003,Young Guns,13
2737,0.034210526315789476,0.07240853658536585,0.05001448152207864,0.0196692685484838,0.71,0.05548283885980221,St. Vincent,8
2738,0.03289473684210526,0.3125,0.013508817436434414,0.01757650561281939,0.6,0.015270506108202443,About Last Night,8
2740,0.034210526315789476,0.10518292682926829,0.015447684781255121,0.0,0.5700000000000001,0.01098022105875509,The New Guy,8
2741,0.0,0.009908536585365854,0.014805396056280576,0.0,0.5700000000000001,0.01141652123327516,National Lampoon's Loaded Weapon 1,8
2744,0.0,0.006859756097560976,0.00909600165572288,0.0,0.48,0.0037085514834205935,Snow Day,8
2745,0.034210526315789476,0.11509146341463415,0.0027283794050399464,0.0,0.71,0.002108784176847004,This Christmas,8
2747,0.034210526315789476,0.039634146341463415,0.0073385851928394015,0.009687044908105766,0.61,0.007926119837114602,The Big Hit,0
2748,0.031578947368421054,0.006859756097560976,0.005288977703789598,0.0,0.5700000000000001,0.0033449680046538687,Harriet the Spy,8
2749,0.034210526315789476,0.011432926829268292,0.019051990837104498,0.012827852531856329,0.58,0.02239674229203025,Child's Play 2,5
2750,0.034736842105263156,0.2865853658536585,0.028159655601600584,0.019308138129493013,0.5599999999999999,0.013161721931355438,No Good Deed,13
2754,0.015789473684210527,0.11509146341463415,0.002594996018102511,0.0,0.6599999999999999,0.0012361838278068644,Two Can Play That Game,8
2755,0.034210526315789476,0.4336890243902439,0.019839764623571992,0.016248410072001736,0.5700000000000001,0.02108784176847004,Earth to Echo,7
2756,0.034210526315789476,0.040396341463414635,0.007001172780864708,0.006072214849080712,0.6599999999999999,0.006980802792321117,Crazy/Beautiful,5
2757,0.05,0.023628048780487805,0.027949980042116133,0.024632025817043525,0.72,0.03933973240255963,Letters from Iwo Jima,0
2758,0.034210526315789476,0.4344512195121951,0.007725652616577965,0.003992477901499632,0.62,0.00894415357766143,The Astronaut Farmer,1
2759,0.034210526315789476,0.009908536585365854,0.001998733858302285,0.002879150473378937,0.55,0.0007271669575334497,Woo,8
2761,0.0,0.24771341463414634,0.010355270205318054,0.0,0.65,0.004799301919720768,Dirty Work,8
2762,0.034210526315789476,0.43597560975609756,0.007046905826752433,0.0028051599485470887,0.64,0.00981675392670157,Serial Mom,8
2763,0.034210526315789476,0.001524390243902439,0.005416443878961074,0.009863825098897301,0.5700000000000001,0.004872018615474113,Dick,8
2764,0.0,0.14710365853658536,0.0013853150964661127,0.0,0.6599999999999999,0.0005090168702734148,Light It Up,5
2765,0.034210526315789476,0.4367378048780488,0.01356915563655165,0.006010535454025935,0.55,0.00981675392670157,54,17
2766,0.0,0.040396341463414635,0.01157073928160218,0.0,0.51,0.01185282140779523,Bubble Boy,1
2767,0.034210526315789476,0.4375,0.006659920634098052,0.0,0.61,0.007489819662594531,Birthday Girl,8
2768,0.034210526315789476,0.06554878048780488,0.04056964989676201,0.017240413886144192,0.5700000000000001,0.05359220477021524,21 & Over,8
2769,0.034210526315789476,0.4382621951219512,0.012075624433301485,0.0017422624919692907,0.6799999999999999,0.015052356020942409,"Paris, je t'aime",5
2770,0.0,0.27439024390243905,0.005594497018183823,0.0,0.5900000000000001,0.004363001745200698,Resurrecting the Champ,5
2771,0.034210526315789476,0.10975609756097561,0.020137988213441812,0.0064563218829145974,0.54,0.02210587550901687,Admission,8
2772,0.0,0.43902439024390244,0.002033009373127262,0.0,0.67,0.0007998836532867946,La veuve de Saint-Pierre,12
2773,0.039473684210526314,0.1364329268292683,0.030121547649992367,0.0030342768779442753,0.5900000000000001,0.036212914485165795,Chloe,5
2774,0.034210526315789476,0.009908536585365854,0.0018814186536337707,0.0035114858667525343,0.48,0.00029086678301337986,Faithful,8
2775,0.034210526315789476,0.43978658536585363,0.014072139194429236,0.0009457209533556831,0.65,0.010034904013961605,Find Me Guilty,5
2777,0.007894736842105263,0.009908536585365854,0.0014608649050587028,0.00043042145886097315,0.45,0.0007271669575334497,Excessive Force,0
2778,0.034210526315789476,0.4405487804878049,0.004203945400593038,0.00041296428185867023,0.64,0.004363001745200698,Infamous,5
2779,0.0,0.1951219512195122,0.003422051136644586,0.0,0.5599999999999999,0.0012361838278068644,The Claim,5
2780,0.034210526315789476,0.09603658536585366,0.011963900942357374,0.0006401669118175726,0.45999999999999996,0.01767015706806283,The Vatican Tapes,6
2781,0.037764555263157897,0.24923780487804878,0.03535065998239877,0.0014220701752998674,0.63,0.05330133798720186,Attack the Block,0
2782,0.02631578947368421,0.4413109756097561,0.004873866054049657,0.00010899598471191328,0.58,0.0032722513089005235,In the Land of Blood and Honey,5
2785,0.0,0.08841463414634146,0.0019586667625344054,0.01186619881083181,0.53,0.0024723676556137287,The Crocodile Hunter: Collision Course,7
2786,0.034210526315789476,0.2972560975609756,0.022459021095705096,0.0038207203704484554,0.64,0.03657649796393252,I Love You Phillip Morris,8
2787,0.031578947368421054,0.4420731707317073,0.007467023293741978,0.019821108326526185,0.71,0.007926119837114602,La Guerre du feu,1
2788,0.03289473684210526,0.20807926829268292,0.01524588513227792,0.008381592046816044,0.67,0.009962187318208261,Antwone Fisher,5
2789,0.0,0.011432926829268292,0.007761790893879352,0.0,0.6900000000000001,0.006980802792321117,The Emperor's Club,5
2790,0.03289473684210526,0.054115853658536585,0.04028016221748819,0.004405202582079537,0.75,0.05446480511925538,True Romance,0
2791,0.008157894736842105,0.4428353658536585,0.00851245561941275,0.0,0.5900000000000001,0.006689936009307737,Womb,12
2792,0.03289473684210526,0.009908536585365854,0.01591977115134956,0.003846973568647131,0.75,0.023487492728330426,Glengarry Glen Ross,13
2793,0.034210526315789476,0.1951219512195122,0.013582536461305554,0.0,0.6,0.012579988365328679,The Killer Inside Me,13
2794,0.0,0.011432926829268292,0.006508498945166491,0.0,0.6,0.006835369400814427,Cat People,5
2795,0.03289473684210526,0.03125,0.01002820863106482,0.00975841488362225,0.54,0.01287085514834206,Sorority Row,15
2796,0.0,0.05945121951219512,0.0045928219081836155,0.0,0.8400000000000001,0.0007998836532867946,The Prisoner of Zenda,1
2797,0.031578947368421054,0.3018292682926829,0.01806467989857321,0.004050862420286829,0.71,0.03701279813845259,Lars and the Real Girl,8
2799,0.03368421052631579,0.3178353658536585,0.025151551174336685,0.01435881646677163,0.76,0.02741419429901105,Dancer in the Dark,5
2800,0.0,0.20807926829268292,0.0001591902421900157,0.0,0.62,0.0018179173938336242,Oscar and Lucinda,5
2801,0.03289473684210526,0.44359756097560976,0.003369896071501892,0.00044022215547923755,0.73,0.002254217568353694,The Funeral,13
2802,0.039473684210526314,0.44435975609756095,0.008562661122601286,0.001802311665748632,0.58,0.006108202443280977,Solitary Man,8
2804,0.03289473684210526,0.4451219512195122,0.00747621832789132,0.00038870034816902997,0.6,0.006835369400814427,Casino Jack,13
2805,0.03236842105263158,0.01524390243902439,0.03274418130706891,0.030294800459959994,0.7,0.04653868528214078,The Land Before Time,3
2806,0.0,0.4458841463414634,0.010932970982060882,5.380268235762165e-09,0.74,0.00967132053519488,태극기 휘날리며,0
2807,0.03289473684210526,0.44664634146341464,0.001031919017503463,0.0013913348549762525,0.63,0.002181500872600349,The Perfect Game,5
2811,0.032938563157894736,0.1364329268292683,0.012680949143837647,0.0029086303977808744,0.76,0.010325770796974986,Ernest et Célestine,3
2812,0.06578947368421052,0.006859756097560976,0.017430854122679106,0.028629461456380137,0.5599999999999999,0.02210587550901687,The Golden Child,0
2813,0.031578947368421054,0.21875,0.006892737391189502,0.03445900648037778,0.6900000000000001,0.020433391506689935,Think Like a Man,8
2814,0.031578947368421054,0.12042682926829268,0.011760402993072128,0.0271817040871,0.62,0.009962187318208261,Barbershop,8
2815,0.031578947368421054,0.006859756097560976,0.025621951807205383,0.034720664348118505,0.73,0.04908376963350786,Star Trek II: The Wrath of Khan,0
2817,0.031578947368421054,0.05945121951219512,0.026453001985920654,0.028539692756920094,0.7,0.03664921465968586,WarGames,6
2818,0.031578947368421054,0.006859756097560976,0.021923034320610577,0.024644136800842226,0.7,0.027268760907504363,Witness,13
2819,0.031578947368421054,0.06554878048780488,0.02507825929426394,0.029151285422822082,0.63,0.03032286212914485,Act of Valor,0
2820,0.031578947368421054,0.03125,0.05194012450962506,0.04095992720012136,0.67,0.07707969749854567,Step Up,17
2821,0.031578947368421054,0.006859756097560976,0.014397623530803915,0.0,0.65,0.012216404886561954,Beavis and Butt-Head Do America,3
2823,0.031578947368421054,0.009908536585365854,0.029945360699541203,0.015600311210066456,0.62,0.03614019778941245,Harold & Kumar Escape from Guantanamo Bay,8
2825,0.031578947368421054,0.05945121951219512,0.0038708558310298776,0.010904010291144654,0.62,0.0037085514834205935,Yentl,17
2826,0.013157894736842105,0.44740853658536583,0.016879685433667406,0.015195879316260605,0.6599999999999999,0.018106457242582898,Time Bandits,7
2827,0.031578947368421054,0.006859756097560976,0.007655849847091013,0.021930342774052106,0.47000000000000003,0.011489237929028505,Crossroads,0
2829,0.031578947368421054,0.013719512195121951,0.0250505828239446,0.03220987250476283,0.73,0.023487492728330426,Patton,5
2830,0.031578947368421054,0.20807926829268292,0.023555660544853682,0.01873169296255251,0.6599999999999999,0.031631762652705064,One Hour Photo,15
2831,0.031578947368421054,0.0586890243902439,0.009232717685766485,0.014654207540296935,0.55,0.024650959860383945,Quarantine,15
2832,0.031578947368421054,0.0899390243902439,0.012718103888707399,0.020197443024866688,0.55,0.020433391506689935,The Eye,5
2833,0.031578947368421054,0.20807926829268292,0.005280616401465995,0.011183610636082546,0.47000000000000003,0.002181500872600349,Johnson Family Vacation,8
2834,0.031578947368421054,0.011432926829268292,0.013145873414919474,0.011174973153456853,0.63,0.015852239674229204,How High,8
2835,0.0,0.0007621951219512195,0.017229674633128446,0.009785455035721542,0.72,0.015415939499709133,The Muppet Christmas Carol,8
